265.0
995.0
2095.0
69.0
225.0
345.0
129.0
195.0
129.0
2176.0
149.0
395.0
395.0
177.0
345.0
695.0
395.0
140.0
595.0
149.0
995.0
175.0
595.0
796.0
345.0
345.0
796.0
695.0
1340.0
550.0
595.0
435.0
1266.0
475.0
40.0
395.0
275.0
1385.0
2375.0
2176.0
745.0
1385.0
1266.0
550.0
445.0
1266.0
175.0
395.0
895.0
595.0
2111.0
995.0
540.0
795.0
99.0
1195.0
199.0
675.0
595.0
199.0
545.0
575.0
445.0
525.0
495.0
445.0
395.0
920.0
195.0
1729.0
575.0
1495.0
595.0
1395.0
670.0
445.0
995.0
100.0
360.0
1375.0
2600.5
745.0
295.0
399.0
395.0
375.0
399.0
2040.0
425.0
2290.0
549.0
570.0
945.0
895.0
475.0
1745.0
100.0
871.0
695.0
995.0
795.0
480.0
1640.0
695.0
49.0
745.0
1846.0
295.0
100.0
295.0
1145.0
1495.0
545.0
620.0
2195.0
1725.0
2425.0
1400.0
8551.0
1470.0
450.0
1395.0
995.0
220.0
849.0
1595.0
2185.0
395.0
795.0
1595.0
95.0
595.0
645.0
1848.0
200.0
2307.0
1195.0
3339.0
1590.0
795.0
600.0
1095.0
1245.0
2146.0
1260.0
895.0
7796.0
1445.0
2595.0
1767.0
267.0
495.0
1285.0
849.0
2905.0
30.0
1139.0
1160.0
1400.0
220.0
520.0
85.0
175.0
55.0
2085.0
1495.0
1092.0
2163.5
149.0
1915.0
2495.0
1995.0
2295.0
2902.0
1990.0
875.0
1611.0
3595.0
1295.0
7610.0
1795.0
295.0
695.0
2095.0
1095.0
30.0
1991.0
2210.0
1175.0
1445.0
9585.0
40.0
4488.0
1195.0
5780.0
3340.0
495.0
595.0
200.0
2236.0
1800.0
4645.0
1295.0
50.0
30.0
8356.0
2185.0
695.0
1841.0
2995.0
4320.0
1596.0
1520.0
300.0
7785.0
4270.0
2025.0
795.0
695.0
1845.0
2945.0
4790.0
40.0
75.0
125.0
125.0
4036.0
4841.0
50.0
2932.0
4390.0
695.0
995.0
995.0
3355.0
1676.0
1345.0
6110.0
7765.0
4040.0
4120.0
4265.0
995.0
1980.0
1095.0
85.0
995.0
1996.0
5840.0
1645.0
3145.0
7873.0
985.0
5553.0
995.0
135.0
290.0
915.0
345.0
375.0
1385.0
95.0
115.0
199.0
59.0
250.0
175.0
39.0
39.0
85.0
270.0
30.0
245.0
185.0
145.0
75.0
137.0
450.0
35.0
195.0
225.0
